Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
Sri Lanka	LKA	Military expenditure (% of GDP)	MS.MIL.XPND.GD.ZS	1.183052365	1.183272727	1.082855093	0.897791926	0.851725908	0.852610094	0.872915917	0.84513666	0.794532052	0.807396323	0.916642272	1.362633452		0.874809824	0.79508645	0.80358957	0.659239148	0.684373884	0.803000117	0.834462748	0.765779308	0.626798424	0.544740926	0.889137425	0.922430502	3.160769823	2.696658012	3.393146709	2.371183249	1.798595424	2.328487433	3.082087849	3.367639901	3.431785654	3.729338058	5.861132243	5.519783161	4.630602074	4.643464081	4.03016384	5.033872968	4.286990589	3.34258944	2.868911827	2.997358479	2.639533395	2.798773599	3.260608357	3.243601784	3.16189871	2.70074784	2.685318653	2.155199512	2.154048243	2.412647012	2.417011166	1.979355333	1.976928433	1.734693549	1.752199281	1.739887333	1.894248342	1.430432067	
Sri Lanka	LKA	"Armed forces personnel, total"	MS.MIL.TOTL.P1																										21600				22000	22000	110000	110000	110000	110000	235500	225200	227200	225200	218300	203600	209600	246500	240900	239000	200000	213000	213000	213000	223100	223100	223100	223100	223100	223100	265200	305200	317000	317000	317000	317000			
Sri Lanka	LKA	Logistics performance index: Overall (1=low to 5=high)	LP.LPI.OVRL.XQ																																																2.4			2.29		2.75		2.695239				2.6				2.8	
Sri Lanka	LKA	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	LP.LPI.CUST.XQ																																																2.25			1.96		2.58		2.5625				2.58				2.5	
Sri Lanka	LKA	"Individuals using the Internet, male (% of male population)"	IT.NET.USER.MA.ZS																																																													40.2566	47.8577		
Sri Lanka	LKA	Fixed broadband subscriptions (per 100 people)	IT.NET.BBND.P2																																										0.00166834	0.00298903	0.0171265	0.101804	0.103875	0.112493	0.308712	0.494062	0.817096	1.09352	1.70879	1.67222	1.9868	2.63419	2.88043	4.0719	5.52576	6.93976	7.43541	7.89622	10.5401	9.6361	8.76545
Sri Lanka	LKA	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	0					0					0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005870696	0.01033497	0.015001881	0.082392688	0.162016515	0.282303929	0.387659854	0.622728788	0.938548009	1.374661758	2.291188217	3.528817631	4.873723405	7.218515291	11.34483891	17.087516	27.23856918	39.76107463	54.63200747	79.60666574	83.98898868	87.82201679	91.9860531	96.13564533	104.1599133	112.0119107	120.4042203	131.1169828	140.3243174	130.9608639	136.9116134	141.2920218	143.0794174	
Sri Lanka	LKA	Rail lines (total route-km)	IS.RRS.TOTL.KM																																				1491	1491	1491	1491	1463								1463				1148.3	1148.11	1254.23		1567	1561.706	1562	1562	1562				
Sri Lanka	LKA	"Air transport, freight (million ton-km)"	IS.AIR.GOOD.MT.K1											1.799999952	1.899999976	3.5	2.900000095	2.599999905	2	2.400000095	2.200000048	0.5	1.799999952	9.699999809	26.79999924	39.79999924	44.59999847	59.59999847	67.59999847	54.70000076	49.09999847	61.70000076	75.40000153	93.40000153	100.6999969	109.8000031	104.4000015	109.9000015	156	158.6000061	173.8999939	156.5	179.1999969	255.708	217.567	203.126	238.009	312.627	310.362	325.413	343.641	331.457	278.998	339.0489194	364.50263	405.42043	385.12	384.7086541	381.6320526	403.075584	398.4734642	436.198	394.05	226.479	412.484		
Sri Lanka	LKA	Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100)	IQ.SPI.PIL3																																																									71.0375	70.81875	69.0125	70.45625	77.5875	78.01875	74.5	79.34375
Sri Lanka	LKA	"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)"	IQ.CPA.TRAN.XQ																																														3.5	3.5	3	3	3	3	3	3	3	3	3				3			3	3
Sri Lanka	LKA	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	IQ.CPA.REVN.XQ																																														3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5				3			3	3
Sri Lanka	LKA	CPIA equity of public resource use rating (1=low to 6=high)	IQ.CPA.PRES.XQ																																														3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.5				3.5			3	3.5
Sri Lanka	LKA	CPIA building human resources rating (1=low to 6=high)	IQ.CPA.HRES.XQ																																														4.5	4	4	4.5	4.5	4.5	4.5	4.5	4.5	4.5	4.5				4.5			4.5	4.5
Sri Lanka	LKA	CPIA quality of budgetary and financial management rating (1=low to 6=high)	IQ.CPA.FINQ.XQ																																														4	4	4	4	4	4	4	4	4	4	4				4			4	4
Sri Lanka	LKA	CPIA business regulatory environment rating (1=low to 6=high)	IQ.CPA.BREG.XQ																																														4	4	4	4	4	4	4	4	4	4	4				4			3.5	3.5
Sri Lanka	LKA	"Patent applications, nonresidents"	IP.PAT.NRES																					67	102	76	85	78	80	103	90	92	94	83	92	91	77	57	113	114	193	158	248	250	236	202	189	195	211	270	279	264	200	235	235		188		263	293	266	260	255	251	273		
Sri Lanka	LKA	Public private partnerships investment in water and sanitation (current US$)	IE.PPN.WATR.CD																																																														70640000		
Sri Lanka	LKA	Investment in water and sanitation with private participation (current US$)	IE.PPI.WATR.CD																																																														70640000		
Sri Lanka	LKA	Procedures to build a warehouse (number)	IC.WRH.PROC																																														14	14	14	14	15	15	15	14	13	13	13	14	14	13	13				
Sri Lanka	LKA	Tax payments (number)	IC.TAX.PAYM																																														58	59	59	59	59	71	71	61	58	47	47	47	47	36	36				
Sri Lanka	LKA	Firms expected to give gifts in meetings with tax officials (% of firms)	IC.TAX.GIFT.ZS																																																				7.7												
Sri Lanka	LKA	Start-up procedures to register a business (number)	IC.REG.PROC																																												9	9	9	9	9	9	9	9	9	9	9	9	8	7	7	7	7				
Sri Lanka	LKA	Cost of business start-up procedures (% of GNI per capita)	IC.REG.COST.PC.ZS																																												59.3	52.8	50	43.7	19.7	47	41.9	33.9	30.1	26.6	26.1	20.7	18.7	12.2	10.4	9.4	8.7				
Sri Lanka	LKA	Time required to register property (days)	IC.PRP.DURS																																													71	71	71	71	71	71	71	71	50	51	51	51	51	51	39	39				
Sri Lanka	LKA	Methane (CH4) emissions from Industrial Processes (Mt CO2e)	EN.GHG.CH4.IP.MT.CE.AR5																																																																
Sri Lanka	LKA	Methane (CH4) emissions from Agriculture (Mt CO2e)	EN.GHG.CH4.AG.MT.CE.AR5											12.3825	11.9576	11.1643	11.4521	12.9387	10.5286	10.9846	12.4346	12.8062	12.2277	12.5054	12.7494	11.4894	11.7385	12.8611	12.5629	12.0876	10.482	11.5906	10.2821	11.4161	10.3936	10.2576	10.5867	11.1087	10.8494	8.7107	8.7099	8.0386	8.7296	8.2084	7.68	8.016	8.7419	7.3469	8.8632	8.8455	8.1749	9.962	9.1475	10.1697	10.3917	10.2788	11.0721	8.5762	11.3047	10.2811	7.7248	9.7913	9.1121	10.0105	10.3541	10.0656	
Sri Lanka	LKA	"Fish species, threatened"	EN.FSH.THRD.NO																																																											57					
Sri Lanka	LKA	"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)"	EN.ATM.PM25.MC.ZS																															100					100					100					100					100	100	100	100	100	100	69.06296284	45.53841726						
Sri Lanka	LKA	"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"	EN.ATM.PM25.MC.M3																															26.24025171	25.84124168	25.53636022	25.31897491	25.18245335	25.12016314	25.24784705	25.59766362	26.03760417	26.43566001	26.65982245	26.72280951	26.72066158	26.64635358	26.49286042	26.25315698	25.85834859	25.24261851	24.40355857	23.33876057	22.04581633	19.30672088	20.91318537	21.9721782	19.78312654	17.91170462	19.52137197	18.34920163	20.84783509	19.77980365	19.96444086			
Sri Lanka	LKA	"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)"	EG.USE.COMM.GD.PP.KD																															73.95036614	71.76716597	70.53764961	69.56543368	63.26000999	61.90118092	66.73520118	64.99705615	63.10936121	64.61264037	67.13413709	65.91942261	64.57329611	64.55287455	62.03798816	59.73807594	55.98823249	53.451772	49.65542113	47.59763208	47.45195075	46.87853103	46.44107265	39.78689596	39.93124428									
Sri Lanka	LKA	GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent)	EG.GDP.PUSE.KO.PP.KD																															13.52258349	13.93394857	14.17682621	14.37495531	15.80777493	16.15478065	14.98459557	15.38531219	15.84550978	15.47684779	14.89555155	15.17003579	15.48627777	15.49117692	16.11915585	16.73974236	17.86089604	18.70845367	20.13878802	21.0094485	21.07394921	21.33172644	21.53266371	25.13390341	25.04304632									
Sri Lanka	LKA	"Electricity production from renewable sources, excluding hydroelectric (kWh)"	EG.ELC.RNWX.KH												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000000	11000000	11000000	14000000	14000000	15000000	20000000	21000000	20000000	27000000	43000000	103000000	143000000	188000000	281000000	333000000	421000000								
Sri Lanka	LKA	Electricity production from natural gas sources (% of total)	EG.ELC.NGAS.ZS												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								
Sri Lanka	LKA	Electricity production from coal sources (% of total)	EG.ELC.COAL.ZS												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.903757077	11.79732796	12.21824836	25.69617206	33.70505234								
Sri Lanka	LKA	Energy intensity level of primary energy (MJ/$2017 PPP GDP)	EG.EGY.PRIM.PP.KD																																									3	2.96	2.9	2.9	2.79	2.68	2.52	2.4	2.21	2.16	2.14	2	1.89	1.67	1.69	1.69	1.76	1.59	1.55	1.61	1.66	1.67		
Sri Lanka	LKA	Multilateral debt service (% of public and publicly guaranteed debt service)	DT.TDS.MLAT.PG.ZS											10.35251829	9.426022972	8.759615174	8.891335225	8.941590418	5.188676767	6.538988009	8.575106842	12.77127626	15.05779143	11.77349863	10.25240457	8.348773508	7.961642509	8.843579888	9.606293753	10.43243772	9.362174697	10.80551952	11.08934717	13.82753449	14.87347427	13.84078298	14.19920184	13.73690669	13.98076063	14.74446194	15.7894232	16.03822575	13.16380958	13.20911737	16.9775547	19.09578728	21.91129165	22.05135067	41.66463172	22.81682084	23.43851978	20.97501873	19.85087174	19.36870082	25.69248586	16.24557233	22.68219559	9.633985173	13.04568381	16.39005876	11.10778047	10.54612789	10.80422913	13.09492259	14.81364615	33.78832681	
Sri Lanka	LKA	"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)"	DT.TDS.DPPG.CD											41545447	41035333.9	49705379.9	54704944.5	69025751.7	138474611.6	128842566.9	126167524.2	91235987.4	78105743.8	84469369	93860907.8	142980467.6	165408033.4	192711974.3	215024972.5	256806938.2	318242147.4	326038894.6	304990670.5	284891977.9	290439028.7	351489999.4	366044157.9	379564444	387832714.2	388425845	408161759.9	437542704.5	566544214	617581571.3	527916873.8	511904276.4	484613979.9	543996763.8	311249373	688690338.2	729189486.7	1006843319	1108831845	1177943798	1069091456	1744199976	1329488733	3356644089	2448452627	2110372002	3456233183	4436695314	4965997686	4353655797	4144767745	2015044735	
Sri Lanka	LKA	"Total debt service (% of exports of goods, services and primary income)"	DT.TDS.DECT.EX.ZS																26.49072214	25.11973624	19.36169551	15.12112111	13.67283359	13.41559453	15.46251484	18.20385566	18.95868631	15.29159972	19.51278853	25.25347832	27.78971686	25.89658421	22.15605828	16.12614924	16.1735367	15.14699969	11.57112446	10.12379434	9.339215027	9.272937032	9.248245955	9.866640562	13.27765628	12.12286169	11.84573679	11.75198562	9.099508556	10.45816957	5.541532164	10.8346181	8.840415324	12.04170411	15.64008585	12.32878165	9.319971126	15.49984978	14.08228382	38.23180509	20.80022281	18.90771731	21.86804853	36.05379246	31.73234281	38.01133393	31.4772648	19.1108324	
Sri Lanka	LKA	"Net ODA received (% of imports of goods, services and primary income)"	DT.ODA.ODAT.MP.ZS																17.05720362	22.67195191	21.98785362	26.71118727	19.45194298	16.79616952	16.74847134	17.11031986	19.02735724	18.83936101	17.51995174	20.54515861	16.44251928	20.33443018	19.05059375	19.10222351	19.41239129	12.49578329	11.74478849	9.057996777	7.43371089	5.367357488	3.639220152	4.547950395	2.527890779	2.600336289	3.545684099	3.373497295	6.553133995	4.312976277	9.958471641	5.559595639	3.192373344	3.244776394	3.781194773	3.45691666	2.621754324	2.123343713	1.723598148	1.958298864	1.769664929	1.44922625	1.133518574	-0.838976118	0.702830314	1.055187925	0.652973301	0.051683612	
Sri Lanka	LKA	Net official development assistance received (current US$)	DT.ODA.ODAT.CD	11090000.15	11229999.54	13079999.92	10789999.96	8880000.114	14949999.81	29879999.16	46659999.85	52020000.46	49860000.61	49139999.39	55080001.83	55590000.15	55340000.15	76970001.22	141429992.7	160309997.6	175100006.1	297929992.7	309670013.4	381170013.4	365540008.5	397420013.4	440410003.7	428440002.4	439000000	507450012.2	429160003.7	570469970.7	541460022	615950012.2	738250000	510549987.8	544539978	512469970.7	471470001.2	347670013.4	253789993.3	321519989	181970001.2	222429992.7	265959991.5	249880004.9	525909973.1	408350006.1	1039760010	685010009.8	433380004.9	548020019.5	465760009.8	558590026.9	612640014.6	490850006.1	403170013.4	491630004.9	445010009.8	373470001.2	316170013.4	-247279998.8	191699996.9	218160003.7	154110000.6	11050000.19	
Sri Lanka	LKA	Net official development assistance and official aid received (current US$)	DT.ODA.ALLD.CD	11090000.15	11229999.54	13079999.92	10789999.96	8880000.114	14949999.81	29879999.16	46659999.85	52020000.46	49860000.61	49139999.39	55080001.83	55590000.15	55340000.15	76970001.22	141429992.7	160309997.6	175100006.1	297929992.7	309670013.4	381170013.4	365540008.5	397420013.4	440410003.7	428440002.4	439000000	507450012.2	429160003.7	570469970.7	541460022	615950012.2	738250000	510549987.8	544539978	512469970.7	471470001.2	347670013.4	253789993.3	321519989	181970001.2	222429992.7	265959991.5	249880004.9	525909973.1	408350006.1	1039760010	685010009.8	433380004.9	548020019.5	465760009.8	558590026.9	612640014.6	490850006.1	403170013.4	491630004.9	445010009.8	373470001.2	316170013.4	-247279998.8	191699996.9	218160003.7	154110000.6	11050000.19	
Sri Lanka	LKA	"Net official flows from UN agencies, UNWTO (current US$)"	DT.NFL.UNWT.CD																																																																
Sri Lanka	LKA	"Net official flows from UN agencies, UNPBF (current US$)"	DT.NFL.UNPB.CD																																																			1779999.971	1210000.038	-4727.640189			816483.9149	1982074.022	1900261.998	4332084.179	4606061.459	-744819.9987	3847189.903	851998.3292	
Sri Lanka	LKA	"Net official flows from UN agencies, UNEP (current US$)"	DT.NFL.UNEP.CD																																																																
Sri Lanka	LKA	"Net official flows from UN agencies, UNCTAD (current US$)"	DT.NFL.UNCTAD.CD																																																																
Sri Lanka	LKA	"Net official flows from UN agencies, UNAIDS (current US$)"	DT.NFL.UNAI.CD																																														29999.99933	90000.00358	610000.0143	259999.9905	449999.9881	300000.0119	589999.9738	264611.3038	105155.021	78270.71846	96802.00368	47345.39986							
Sri Lanka	LKA	"Internally displaced persons, total displaced by conflict and violence (number of people)"	VC.IDP.TOCV																																																		400000	327000	125000	93000	90000	90000	44000	44000	42000	37000	27000	27000	12000	12000	12000
Sri Lanka	LKA	Voice and Accountability: Standard Error	VA.STD.ERR																																					0.208809838		0.214446098		0.202820122		0.16457507	0.157153592	0.150907725	0.14960961	0.119718835	0.116779685	0.113508992	0.115316622	0.115504555	0.117122166	0.113410108	0.110641517	0.127800077	0.129949942	0.12254604	0.123968914	0.126421317	0.120901056	0.128136754	0.130429417	0.125932813	0.123399183
Sri Lanka	LKA	Voice and Accountability: Number of Sources	VA.NO.SRC																																					6		6		7		9	10	11	12	14	15	15	15	14	14	15	15	12	12	13	13	12	11	9	9	10	10
Sri Lanka	LKA	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS																																																	1.87768448	0.97931974	1.130072396	1.035499503	0.950920294	1.039212636	0.954466728	0.891656259	0.94390432	1.019937052		1.102104182	1.256392806	1.045191296	1.086374577	1.417238453
Sri Lanka	LKA	Export value index (2015 = 100)	TX.VAL.MRCH.XD.WD																					10.06874318	10.31735647	9.771298534	10.08021618	13.91049163	12.64229839	11.52012516	13.20532878	13.99231973	14.64504812	18.13075427	18.83714976	23.27966624	27.10558004	30.41482956	36.0099559	38.82927985	43.98378608	45.59920352	43.56004361	51.48788697	45.66443843	44.55563456	48.59574265	54.58588157	60.17911154	65.28734652	73.39012942	80.14127909	69.64395768	81.5635519	97.05589528	88.93945857	96.79419713	107.1227421	100	97.75470536	107.7172522	112.7350305	113.2129142	95.26762433	118.5094581		
Sri Lanka	LKA	Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)	TX.VAL.MRCH.R6.ZS	4.643048846	5.014164306	4.398273071	5.136795087	4.996096799	4.729233031	4.805231732	5.106888361	5.012077295	4.492183784	4.03023722	3.908563672	3.670428433	3.271572994	3.057599049	3.208676275	3.419922076	3.664328828	2.137772286	1.972632207	2.031721102	2.219964738	1.955657182	2.254053633	2.469684473	1.225872503	1.206898035	1.300288853	1.121356627	1.563445408	0.83088429	0.569291578	0.59228447	0.491767686	0.562675836	0.73664825	0.562484715	0.518470512	0.401937435	0.356721792	0.343795361	0.369468393	0.429806519	0.53915473	0.475362955	0.479951359	0.446936904	0.535445945	0.580005681	0.644896162	0.738264946	1.020120984	1.004477403	1.2051546	1.276551229	1.241920422	1.177860116	1.434533489	1.271279293	1.455433198	1.845831003			
Sri Lanka	LKA	Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)	TX.VAL.MRCH.R2.ZS				0.055834729		0.024503798	0.056866648	0.059382423		0.106224435	0.105006921	0.031465943			0.095628317				0.018599626	0.000715685	0.01183695	0.030085323	0.012446825	0.093760736	0.172544944	0.489210567	0.544273857	0.649507361	0.529253283	0.341862155	0.331610602	0.192520523	0.633020745	0.441469152	1.437949359	3.262299395	4.915627293	5.487146252	4.495336818	3.216441615	3.094324341	3.52260363	3.956602963	3.988400436	4.164083298	3.548489526	3.705561114	4.103033534	4.97122054	4.926125035	5.672161486	5.314505294	5.219646093	5.451037802	6.22817205	4.873781856	4.391224192	5.160562504	4.484743101	4.180963059	5.124765366			
Sri Lanka	LKA	Merchandise exports (current US$)	TX.VAL.MRCH.CD.WT	385000000	380000000	380000000	364000000	394000000	409000000	357000000	348000000	342000000	322000000	342000000	344000000	338000000	410000000	527000000	569000000	572000000	761000000	845000000	981000000	1062000000	1088000000	1031000000	1063000000	1467000000	1333000000	1215000000	1393000000	1476000000	1545000000	1912000000	1987000000	2455000000	2859000000	3208000000	3798000000	4095000000	4639000000	4809000000	4594000000	5430000000	4816000000	4699000000	5125000000	5757000000	6347000000	6886000000	7740000000	8452000000	7345000000	8602000000	10236000000	9380000000	10208000000	11298000000	10547000000	10310000000	11360000000	11890000000	11940000000	10047000000	12499000000	13107000000	11911000000
Sri Lanka	LKA	Insurance and financial services (% of commercial service exports)	TX.VAL.INSF.ZS.WT																1.617021277	1.553571429	1.270852613	0.930783962	1.675615237	0.985945632	0.991720899	0.954258983	2.804740943	3.600372905	2.792997337	11.78013974	3.257083356	3.737511254	3.584149518	4.205428312	5.617508815	4.840061362	2.802915715	2.800147563	3.365267548	3.713882486	3.500375638	3.804468528	3.933463888	4.432566334	31.68532082	3.625634406	3.455226029	3.341344239	4.804638285	3.566751886	3.145836895	3.452104573	3.981852148	3.275675147	2.961242892	8.995993585	7.39682745	6.654015745	5.858406666	5.246825984	5.025690723	4.46237055	4.697265146	4.486602555	4.687650359	3.628893156	1.823791496
Sri Lanka	LKA	Agricultural raw materials exports (% of merchandise exports)	TX.VAL.AGRI.ZS.UN			18.88796926	17.8033266	19.12960914	18.75454459	22.7451303	20.19740941	19.70684416	26.01880713	25.2814439	19.50511252	16.84662321		26.11336786	19.50802777	21.20098229	16.77894158	17.975217	19.38773061	18.13284316	17.13598278	13.89842117	13.80303206	10.77852423	9.777439648	10.46602294	9.921555244			5.799413255	4.899737982	4.190651138	3.425180851	3.519546299					1.953182798	1.576200033	1.60222135	1.665948806	2.042100232	2.201607651	2.050664142	2.66937438	2.289762753	3.070383844	3.233134103	3.949702685	4.023058874	3.325215325	2.622709021	2.629391282	2.482090368	2.658034957	2.623786046		2.493061066	3.352270549	3.022933997	2.813022315	3.204196958
Sri Lanka	LKA	Net barter terms of trade index (2015 = 100)	TT.PRI.MRCH.XD.WD																					79.19057648	73.36773997	69.03554961	85.57037995	104.3938986	85.49294069	81.90153643	83.95471543	79.93589955	77.21081206	74.86504079	73.06393981	86.84344731	90.83624949	89.82695783	89.92788699	90.83624949	95.37806196			90.83624949	92.62573205	91.98124132	110.9533005	108.1873574	103.9068609	97.95666455	97.84186597	86.96924934	101.7184502	99.82563201	90.65201506	89.43514606	93.61142671	97.50596587	100	104.0315271	105.3354884	105.6030862	103.7294277	106.1912696	97.28966705		
Sri Lanka	LKA	"Computer, communications and other services (% of commercial service imports)"	TM.VAL.OTHR.ZS.WT																19.69887077	19.18465228	16.90055693	14.66046409	12.15672462	21.91663511	26.40598834	27.85346887	25.99737392	22.8784119	22.57197629	20.96140075	21.9457801	19.71682366	18.35645895	17.06595248	21.52935428	19.74281801	21.6022508	20.30123142	20.54664328	20.02303043	19.8191649	19.11985759	19.63502199	17.43106926	15.13850106	20.68363739	18.82849763	17.69580666	16.88917371	16.24839411	15.91727845	13.14276879	15.22436542	13.34209341	10.98464073	10.54141795	13.06784469	13.29878984	13.0974564	12.86406077	12.77484834	13.0530417	13.81915647	15.64101852	23.87888227	20.93224303	50.51191375
Sri Lanka	LKA	"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"	TM.VAL.MRCH.RS.ZS	10.95890411	13.35026813	11.95276498	12.22362603	15.82908473	16.44458889	15.00352195	14.62329719	15.31926555	16.70916997	11.68521585	19.665078	43.1891107	42.38528809	11.37829172	4.522430919	3.957857495	3.982531081	4.456361517	2.439078253	2.636313716	4.405487693	2.456998577	1.070132186	1.282790398	1.415820504	2.132917609	4.81194459	5.024263103	2.603782452	2.85199759	3.70663991	8.782106657	10.96843193	3.402646503	3.61526445	3.312236287	3.123816736	9.130689572	14.22924892	6.255334512	6.140035464	0.25449318	2.601852747	0.147835351	0.146150216	0.606447742	0.006064355	0.001333266	0.005540744	0.007526155	0.01757739	0.03566397	0.021567315	0.004501467	0.004395479	0.065334376	0.131330413	0.035560911	2.088975326	2.11107728			
Sri Lanka	LKA	Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)	TM.VAL.MRCH.R3.ZS															0.619592394	0.071017483	0.08359831	0.917008534	1.277330179	0.224632875	3.016711474	0.052423168	0.112173947	0.348390512	0.876090304	1.554208975	1.775755035	1.047529569	1.244410062	0.840594167	0.929540851	0.470535284	0.777902557	0.295324206	1.866729679	2.477125642	1.11814346	3.048087846	1.716680666	1.252883954	0.264525129	0.153339338	0.373368185	0.18899736	1.143922789	0.944386399	0.395434516	0.143855956	0.263981302	0.95695831	0.927621911	0.679114575	0.871369796	0.896214716	0.883697404	1.052241759	1.166515348	0.959656755	0.427180503	0.343068015	0.380163524			
Sri Lanka	LKA	Merchandise imports from high-income economies (% of total merchandise imports)	TM.VAL.MRCH.HI.ZS	53.81604697	53.20349986	55.87557604	51.98989261	48.26414178	52.6161846	47.80464898	53.76702808	52.45272677	54.91029934	54.5014349	50.16285559	42.76307534	42.85095382	51.53267219	60.77713801	63.78364459	60.82311388	68.66369732	67.83001882	65.62617996	73.6085296	68.84513848	68.88019723	78.33793711	70.93885795	70.50560861	68.39180067	63.95365832	65.21802188	61.07249184	63.87751397	58.18140981	60.71335572	64.91020794	63.55724169	63.03797468	65.14577811	63.31154912	61.68698085	66.09735066	62.71289164	66.20059685	59.79746834	57.42095084	51.98573105	50.22307302	51.34277952	53.45323339	53.7532582	54.87727315	49.64015055	51.73673865	51.05869571	46.07195731	53.58154541	41.38461498	42.37781294	45.84748541	41.42765314	38.81771416			
Sri Lanka	LKA	Manufactures imports (% of merchandise imports)	TM.VAL.MANF.ZS.UN			49.66492875	45.03006294	40.30517266	46.03300573	42.51848169	42.90632074	41.80560505	52.17490604	46.8158012	47.86737169	44.88311796		29.76441772	28.85258876	34.07437046	31.64862192	48.78234017	54.61431851	52.34848377	52.23658709	52.84102611	55.87828332	55.95052018	54.64331069	66.55616512	64.84531217			64.94511097	67.79255623	71.5256396	74.51050535	74.26576278					76.20533277	73.76677248	72.51401276	66.26329321	70.38223538	67.50217382	68.90089787	66.12364615	59.3392047	59.46571258	62.26067882	64.08816218	60.8026253	62.88729174	60.6725301	60.82613826	69.09740898	70.51391099	65.32031693		67.35379921	67.03847084	66.66251858	59.68175991	56.51555972
Sri Lanka	LKA	Food imports (% of merchandise imports)	TM.VAL.FOOD.ZS.UN			38.73925785	43.24837486	51.82305964	41.40725864	47.86286982	45.65212976	46.10159924	37.81350708	46.9801026	46.85342899	47.68162111		45.95176242	50.45824802	36.27861346	39.82977628	29.70569039	23.31436536	20.39725983	19.35856147	12.82329067	17.17502537	15.2804417	19.96092867	17.73537293	15.60130029			19.05415273	17.45154427	16.22621826	13.85197037	15.78354095					15.2648677	13.14814232	14.1613177	14.05828706	13.44629444	12.09884059	12.39874335	12.29522707	11.88901337	13.7290296	15.74324992	15.24888955	12.89204717	11.39589562	11.96659716	13.20429659	13.1240693	11.93685737	12.95604047		11.64434125	15.68807565	13.37690852	13.9004389	15.35416043
Sri Lanka	LKA	"Tariff rate, applied, weighted mean, primary products (%)"	TM.TAX.TCOM.WM.AR.ZS																															37.1			45.77	43.88			40.5	20.56		11.18	11.01		8.57	8.12	9.63	8.19	8.54	8.28	9.67	12.01	11.18	9.7		9.57	6.9		15.22	19.46	23.19	11.75	11.03		
Sri Lanka	LKA	"Share of tariff lines with international peaks, primary products (%)"	TM.TAX.TCOM.IP.ZS																															55.12048			52.5196	53.47194			53.16306	45.46808		43.72959	41.51595		39.21977	40.96258	39.08983	38.08194	41.66421	41.72609	60.35833	44.78127	64.24641	46.25555		62.59508	37.09169		66.73374	48.78864	47.95893	52.40464	9.187853		
Sri Lanka	LKA	"Tariff rate, applied, weighted mean, all products (%)"	TM.TAX.MRCH.WM.AR.ZS																															28.96			31.22	31.16			25.88	9.89		6.78	6.55		6.27	6.73	7.56	7.23	7.19	7.12	7.21	8.04	7.68	7.05		7.09	4.43		8.72	12.08	13.3	6.28	4.36		
Sri Lanka	LKA	"Share of tariff lines with international peaks, all products (%)"	TM.TAX.MRCH.IP.ZS																															49.97964			49.32487	50.22211			46.42109	28.79454		22.35756	22.26476		24.67835	24.61138	24.75562	23.96785	23.44396	24.31142	46.20148	24.1251	45.97591	23.70158		43.97762	20.01383		42.08827	25.21602	25.73451	25.23491	1.695289		
Sri Lanka	LKA	"Tariff rate, applied, weighted mean, manufactured products (%)"	TM.TAX.MANF.WM.AR.ZS																															24.46			26.55	27.07			21.51	6.7		5.43	5.08		5.46	6.28	6.71	6.8	6.41	6.48	5.72	5.95	5.99	5.51		5.51	3.49		6.04	10.27	10.26	4.19	2		
